0.9999992252916962,0.9775273721909453,0.18488934861137207,0.008988968815441973,0.30277636662187696,0.18217559134186317,0.1480921120894698,0.08763070787766909,0.07951170585449192,0.07915656096451247,0.003952477169864554
0.9782526123377006,0.9999999245155727,0.19764276938160732,0.007574875780221643,0.24859466819447074,0.4624874436903781,0.1925342857679738,0.02101548263835436,0.07958626902373744,0.04535578315030569,0.005070494182281909
0.18488001864222803,0.19762921749818468,0.9999998927355493,0.004380208997465674,0.019874127810093036,0.04710972810643869,0.748422783382032,0.004997493579012153,0.0015374980805320626,0.004839885010465589,0.0034338307172843093
0.008990467468111015,0.007570322299044176,0.004381075795856799,0.999999944112331,0.8959247424074378,0.041540918331515034,0.003462742732899159,0.9916607145945098,0.9909864791563318,0.9920075376249843,0.9957001867554017
0.16907571308770605,0.3045606169647665,0.019922729596299118,0.9295728172244947,0.9999999160497665,0.31951363751179085,0.011905204379203881,0.9039124518794958,0.9039781750360187,0.9038784101085943,0.9006811304674243
0.1823410940553499,0.13257485379628461,0.043149743030363265,0.04153871793413546,0.31952440628464784,0.999999920154469,0.02719565440728558,0.10822704044713417,0.09836880937383209,0.09745122491223591,0.026477297015844094
0.17905186608029205,0.19254332260028317,0.7484710412106951,0.003464441540516129,0.011909128647416787,0.025663999881463718,0.9999993748725383,0.004731691043099675,0.004806202816185715,0.004793642010842107,0.003454458756738409
0.08760929590781011,0.046806193138169104,0.004996191882210831,0.9939084683177679,0.9043978944332739,0.10819612608570414,0.004727653388280164,0.9999999999835921,0.9996953220451983,0.9996984127727884,0.9960764582813797
0.04182599714181667,0.07971685308806421,0.0048190414515271816,0.9919197436256953,0.9085900923616238,0.09833544382734972,0.004805603266848192,0.9991355735104154,0.9999999989364633,0.9999874902345736,0.9963782742280676
0.07910932757509605,0.07887147919859475,0.004840144716623796,0.9939083699523192,0.9037807572606708,0.09757233633055769,0.004793344258801486,0.9996948977184037,0.99999462397829,0.9999999753106875,0.9963214293669038
0.003951856037206812,0.0050705188215659424,0.003435583021463402,0.9957648525351616,0.9006882848547995,0.026464446566083964,0.0034540972935928243,0.9913630188007563,0.9939261599568187,0.9963157587216778,0.9999991757816961
